Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1339	0.254668	1405	0.069039	141	0.531915	1115	0.302242	0.000007	667	0.248876	0.095716	672	0.260417	45.173716	1115	0.302242	0.212500	0.227438	
1379	0.374184	1371	0.069292	139	0.366906	1111	0.309631	0.000007	695	0.320863	0.039391	684	0.428363	45.173716	1111	0.309631	0.251500	0.227448	
1355	0.357196	1364	0.074780	144	0.472222	1137	0.313984	0.000007	657	0.298326	0.059376	698	0.412607	45.173716	1137	0.313984	0.252750	0.227459	
1406	0.322191	1378	0.087808	130	0.630769	1086	0.296501	0.000007	678	0.300885	0.093992	728	0.342033	45.173716	1086	0.296501	0.244500	0.227466	
1300	0.512308	1444	0.067175	137	0.489051	1119	0.313673	0.000007	626	0.306709	0.040597	674	0.703264	45.173716	1119	0.313673	0.295250	0.227495	
1382	0.511577	1394	0.079627	126	0.531746	1098	0.290528	0.000007	663	0.297134	0.050309	719	0.709318	45.173716	1098	0.290528	0.301000	0.227526	
1398	0.360515	1372	0.078717	135	0.437037	1095	0.317808	0.000007	683	0.313324	0.092898	715	0.405594	45.173716	1095	0.317808	0.254750	0.227538	
1363	0.242847	1391	0.057513	126	0.365079	1120	0.294643	0.000007	688	0.308140	0.133657	675	0.176296	45.173716	1120	0.294643	0.196750	0.227525	
1426	0.270687	1363	0.085106	123	0.325203	1088	0.310662	0.000007	691	0.286541	0.091219	735	0.255782	45.173716	1088	0.310662	0.220000	0.227521	
1435	0.395819	1413	0.089172	150	0.433333	1002	0.303393	0.000007	762	0.300525	0.045025	673	0.503715	45.173716	1002	0.303393	0.265750	0.227537	
1367	0.335772	1347	0.069785	163	0.496933	1123	0.317008	0.000007	714	0.312325	0.054078	653	0.361409	45.173716	1123	0.317008	0.247500	0.227546	
1351	0.378979	1428	0.062325	136	0.536765	1085	0.304147	0.000007	694	0.360231	0.046157	657	0.398782	45.173716	1085	0.304147	0.251000	0.227556	
1376	0.361192	1426	0.077840	124	0.532258	1074	0.270950	0.000007	721	0.282940	0.046629	655	0.447328	45.173716	1074	0.270950	0.241250	0.227562	
1408	0.369318	1339	0.076923	140	0.478571	1113	0.269542	0.000007	722	0.337950	0.054483	686	0.402332	45.173716	1113	0.269542	0.247500	0.227570	
1357	0.240973	1376	0.071948	140	0.421429	1127	0.312334	0.000007	678	0.261062	0.087720	679	0.220913	45.173716	1127	0.312334	0.209250	0.227562	
1402	0.328103	1353	0.085735	144	0.340278	1101	0.298819	0.000007	688	0.302326	0.048949	714	0.352941	45.173716	1101	0.298819	0.238500	0.227567	
1408	0.368608	1366	0.095900	141	0.425532	1085	0.291244	0.000007	669	0.346786	0.049658	739	0.388363	45.173716	1085	0.291244	0.256500	0.227579	
1384	0.388006	1341	0.054437	113	0.539823	1162	0.323580	0.000007	723	0.290456	0.050140	661	0.494705	45.173716	1162	0.323580	0.261750	0.227593	
1346	0.299406	1440	0.066667	136	0.485294	1078	0.320037	0.000007	689	0.287373	0.074446	657	0.312024	45.173716	1078	0.320037	0.227500	0.227593	
1440	0.370139	1410	0.075887	116	0.456897	1034	0.314313	0.000007	729	0.307270	0.051509	711	0.434599	45.173716	1034	0.314313	0.254500	0.227605	
1414	0.350778	1316	0.062310	148	0.493243	1122	0.346702	0.000007	709	0.299013	0.057274	705	0.402837	45.173716	1122	0.346702	0.260000	0.227618	
1365	0.399267	1345	0.071375	144	0.458333	1146	0.311518	0.000007	647	0.330757	0.070618	718	0.461003	45.173716	1146	0.311518	0.266000	0.227635	
1326	0.360483	1375	0.067636	154	0.551948	1145	0.289083	0.000007	675	0.311111	0.072725	651	0.411674	45.173716	1145	0.289083	0.246750	0.227643	
1322	0.241301	1461	0.064339	138	0.507246	1079	0.339203	0.000007	664	0.320783	0.127339	658	0.161094	45.173716	1079	0.339203	0.212250	0.227636	
1364	0.241935	1369	0.058437	150	0.493333	1117	0.335721	0.000007	681	0.299559	0.121839	683	0.184480	45.173716	1117	0.335721	0.214750	0.227631	
1379	0.241479	1401	0.070664	134	0.582090	1086	0.324125	0.000007	682	0.284457	0.107360	697	0.199426	45.173716	1086	0.324125	0.215500	0.227626	
1468	0.257493	1317	0.058466	114	0.421053	1101	0.320618	0.000007	754	0.282493	0.101716	714	0.231092	45.173716	1101	0.320618	0.214000	0.227620	
1399	0.360257	1379	0.080493	141	0.475177	1081	0.292322	0.000007	675	0.290370	0.061220	724	0.425414	45.173716	1081	0.292322	0.249500	0.227629	
1432	0.295391	1287	0.069153	131	0.435115	1150	0.319130	0.000007	684	0.309942	0.107833	748	0.282086	45.173716	1150	0.319130	0.234000	0.227632	
1328	0.332078	1428	0.088235	141	0.482270	1103	0.278332	0.000007	681	0.308370	0.062903	647	0.357032	45.173716	1103	0.278332	0.235500	0.227635	
1318	0.360395	1429	0.086774	140	0.392857	1113	0.291105	0.000007	636	0.295597	0.063648	682	0.420821	45.173716	1113	0.291105	0.244500	0.227642	
1414	0.248232	1331	0.069121	136	0.404412	1119	0.293119	0.000007	706	0.301700	0.110063	708	0.194915	45.173716	1119	0.293119	0.206500	0.227633	
1388	0.307637	1308	0.072630	145	0.420690	1159	0.285591	0.000007	676	0.286982	0.083486	712	0.327247	45.173716	1159	0.285591	0.228500	0.227634	
1325	0.374340	1432	0.069134	139	0.467626	1104	0.277174	0.000007	669	0.275037	0.066290	656	0.475610	45.173716	1104	0.277174	0.241500	0.227639	
1395	0.253763	1324	0.086858	133	0.451128	1148	0.350174	0.000007	680	0.305882	0.115649	715	0.204196	45.173716	1148	0.350174	0.232750	0.227642	
1387	0.330209	1367	0.064375	137	0.503650	1109	0.315600	0.000007	692	0.297688	0.068297	695	0.362590	45.173716	1109	0.315600	0.241250	0.227647	
1414	0.306931	1344	0.072917	130	0.400000	1112	0.291367	0.000007	714	0.319328	0.068899	700	0.294286	45.173716	1112	0.291367	0.227000	0.227647	
1338	0.286996	1352	0.056213	133	0.458647	1177	0.319456	0.000007	696	0.294540	0.069201	642	0.278816	45.173716	1177	0.319456	0.224250	0.227646	
1364	0.288856	1396	0.081662	126	0.531746	1114	0.339318	0.000007	704	0.284091	0.069374	660	0.293939	45.173716	1114	0.339318	0.238250	0.227650	
1339	0.267364	1404	0.070513	134	0.395522	1123	0.341941	0.000007	691	0.319826	0.069774	648	0.211420	45.173716	1123	0.341941	0.223500	0.227648	
1404	0.336182	1364	0.067449	107	0.448598	1125	0.305778	0.000007	732	0.326503	0.069806	672	0.346726	45.173716	1125	0.305778	0.239000	0.227653	
1334	0.314093	1392	0.085489	135	0.474074	1139	0.305531	0.000007	640	0.284375	0.070144	694	0.341499	45.173716	1139	0.305531	0.237500	0.227657	
1438	0.337969	1291	0.079783	151	0.357616	1120	0.314286	0.000007	730	0.320548	0.070630	708	0.355932	45.173716	1120	0.314286	0.248750	0.227666	
1373	0.344501	1416	0.084040	135	0.503704	1076	0.306691	0.000007	683	0.276720	0.070988	690	0.411594	45.173716	1076	0.306691	0.247500	0.227674	
1350	0.305185	1427	0.067274	148	0.520270	1075	0.307907	0.000007	618	0.320388	0.099648	732	0.292350	45.173716	1075	0.307907	0.229000	0.227675	
1319	0.351782	1375	0.065455	142	0.464789	1164	0.341065	0.000007	684	0.292398	0.072860	635	0.415748	45.173716	1164	0.341065	0.254250	0.227686	
1369	0.258583	1380	0.061594	147	0.435374	1104	0.288949	0.000007	690	0.268116	0.090236	679	0.248895	45.173716	1104	0.288949	0.205500	0.227677	
1383	0.318149	1412	0.074363	147	0.551020	1058	0.317580	0.000007	654	0.316514	0.074378	729	0.319616	45.173716	1058	0.317580	0.240500	0.227682	
1379	0.321972	1413	0.082803	124	0.483871	1084	0.351476	0.000007	687	0.308588	0.075131	692	0.335260	45.173716	1084	0.351476	0.250500	0.227691	
1362	0.298091	1430	0.079720	169	0.431953	1039	0.330125	0.000007	689	0.314949	0.076107	673	0.280832	45.173716	1039	0.330125	0.234000	0.227694	
1383	0.322487	1333	0.076519	154	0.448052	1130	0.371681	0.000007	704	0.322443	0.076579	679	0.322533	45.173716	1130	0.371681	0.259250	0.227707	
1361	0.362234	1390	0.085612	135	0.503704	1114	0.336625	0.000007	664	0.296687	0.077076	697	0.424677	45.173716	1114	0.336625	0.263750	0.227722	
1346	0.335810	1388	0.082133	122	0.311475	1144	0.281469	0.000007	678	0.308260	0.088192	668	0.363772	45.173716	1144	0.281469	0.231500	0.227724	
1402	0.329529	1388	0.072046	135	0.400000	1075	0.314419	0.000007	708	0.296610	0.077542	694	0.363112	45.173716	1075	0.314419	0.238500	0.227728	
1381	0.372194	1415	0.074912	126	0.460317	1078	0.294063	0.000007	683	0.326501	0.078022	698	0.416905	45.173716	1078	0.294063	0.248750	0.227737	
1366	0.283309	1409	0.058197	136	0.492647	1089	0.301194	0.000007	689	0.333817	0.112762	677	0.231905	45.173716	1089	0.301194	0.216000	0.227732	
1389	0.352772	1343	0.077439	146	0.479452	1122	0.277184	0.000007	713	0.314165	0.078619	676	0.393491	45.173716	1122	0.277184	0.243750	0.227739	
1352	0.343935	1359	0.072112	133	0.473684	1156	0.294118	0.000007	683	0.292826	0.078734	669	0.396114	45.173716	1156	0.294118	0.241500	0.227744	
1391	0.320633	1361	0.071271	142	0.422535	1106	0.280289	0.000007	712	0.301966	0.078919	679	0.340206	45.173716	1106	0.280289	0.228250	0.227744	
1406	0.346373	1387	0.059120	128	0.445312	1079	0.276182	0.000007	661	0.323752	0.078990	745	0.366443	45.173716	1079	0.276182	0.231000	0.227746	
1295	0.335135	1397	0.062276	134	0.395522	1174	0.275980	0.000007	668	0.303892	0.079001	627	0.368421	45.173716	1174	0.275980	0.224500	0.227744	
1360	0.285294	1353	0.070214	170	0.400000	1117	0.321397	0.000007	714	0.287115	0.079180	646	0.283282	45.173716	1117	0.321397	0.227500	0.227744	
1426	0.291725	1311	0.073989	156	0.467949	1107	0.303523	0.000007	713	0.293128	0.079199	713	0.290323	45.173716	1107	0.303523	0.230500	0.227746	
1373	0.324108	1391	0.066139	155	0.412903	1081	0.297872	0.000007	695	0.261871	0.079191	678	0.387906	45.173716	1081	0.297872	0.230750	0.227747	
1402	0.407989	1370	0.067153	137	0.562044	1091	0.288726	0.000007	716	0.326816	0.079362	686	0.492711	45.173716	1091	0.288726	0.264000	0.227762	
1420	0.283099	1348	0.068249	117	0.581197	1115	0.247534	0.000007	692	0.313584	0.146078	728	0.254121	45.173716	1115	0.247534	0.209500	0.227754	
1352	0.335059	1378	0.071843	160	0.475000	1110	0.273874	0.000007	682	0.334311	0.080540	670	0.335821	45.173716	1110	0.273874	0.233000	0.227756	
1385	0.322744	1331	0.070624	137	0.459854	1147	0.304272	0.000007	690	0.284058	0.080637	695	0.361151	45.173716	1147	0.304272	0.238250	0.227761	
1350	0.258519	1376	0.081395	109	0.532110	1165	0.295279	0.000007	660	0.260606	0.080869	690	0.256522	45.173716	1165	0.295279	0.215750	0.227756	
1341	0.282625	1413	0.084218	128	0.500000	1118	0.314848	0.000007	709	0.270804	0.080914	632	0.295886	45.173716	1118	0.314848	0.228500	0.227756	
1424	0.277388	1376	0.061047	123	0.495935	1077	0.324048	0.000007	690	0.294203	0.080985	734	0.261580	45.173716	1077	0.324048	0.222250	0.227754	
1393	0.330223	1395	0.074552	148	0.459459	1064	0.304511	0.000007	679	0.321060	0.080957	714	0.338936	45.173716	1064	0.304511	0.239000	0.227758	
1330	0.351128	1399	0.067906	147	0.482993	1124	0.281139	0.000007	640	0.318750	0.081025	690	0.381159	45.173716	1124	0.281139	0.237250	0.227762	
1395	0.312545	1370	0.072263	103	0.475728	1132	0.333039	0.000007	733	0.290587	0.081130	662	0.336858	45.173716	1132	0.333039	0.240250	0.227767	
1389	0.300936	1391	0.074766	135	0.451852	1085	0.324424	0.000007	722	0.292244	0.081212	667	0.310345	45.173716	1085	0.324424	0.233750	0.227770	
1346	0.323180	1421	0.085855	125	0.424000	1108	0.309567	0.000007	644	0.332298	0.081327	702	0.314815	45.173716	1108	0.309567	0.238250	0.227774	
1424	0.287219	1323	0.087680	117	0.427350	1136	0.315141	0.000007	725	0.325517	0.081607	699	0.247496	45.173716	1136	0.315141	0.233250	0.227776	
1384	0.288295	1435	0.084321	132	0.454545	1049	0.315539	0.000007	708	0.309322	0.081490	676	0.266272	45.173716	1049	0.315539	0.227750	0.227776	
1349	0.236471	1414	0.062235	158	0.443038	1079	0.332715	0.000007	694	0.272334	0.081616	655	0.198473	45.173716	1079	0.332715	0.209000	0.227769	
1354	0.253323	1406	0.062589	130	0.407692	1110	0.318018	0.000007	647	0.307573	0.079600	707	0.203678	45.173716	1110	0.318018	0.209250	0.227761	
1361	0.264511	1407	0.066098	123	0.341463	1109	0.319206	0.000007	685	0.324088	0.081148	676	0.204142	45.173716	1109	0.319206	0.212250	0.227755	
1341	0.260254	1438	0.063978	121	0.462810	1100	0.307273	0.000007	655	0.322137	0.080866	686	0.201166	45.173716	1100	0.307273	0.208750	0.227747	
1381	0.247647	1401	0.064240	119	0.378151	1099	0.311192	0.000007	668	0.293413	0.080632	713	0.204769	45.173716	1099	0.311192	0.204750	0.227738	
1378	0.264877	1357	0.092852	126	0.539683	1139	0.311677	0.000007	691	0.290883	0.080443	687	0.238719	45.173716	1139	0.311677	0.228500	0.227738	
1392	0.278736	1387	0.062725	124	0.548387	1097	0.285324	0.000007	683	0.301611	0.080359	709	0.256700	45.173716	1097	0.285324	0.214000	0.227732	
1381	0.254888	1406	0.051920	125	0.312000	1088	0.308824	0.000007	710	0.311268	0.080344	671	0.195231	45.173716	1088	0.308824	0.200000	0.227721	
1345	0.260967	1394	0.061693	155	0.438710	1106	0.315552	0.000007	642	0.283489	0.070166	703	0.240398	45.173716	1106	0.315552	0.213500	0.227715	
1440	0.272222	1347	0.076466	115	0.417391	1098	0.270492	0.000007	711	0.323488	0.079897	729	0.222222	45.173716	1098	0.270492	0.210000	0.227708	
1430	0.313287	1346	0.069094	120	0.383333	1104	0.312500	0.000007	735	0.306122	0.079732	695	0.320863	45.173716	1104	0.312500	0.233000	0.227710	
1331	0.320811	1376	0.073401	135	0.540741	1158	0.304836	0.000007	618	0.325243	0.079759	713	0.316971	45.173716	1158	0.304836	0.238500	0.227714	
1412	0.310198	1368	0.062135	124	0.483871	1096	0.340328	0.000007	707	0.312588	0.079827	705	0.307801	45.173716	1096	0.340328	0.239000	0.227719	
1370	0.313139	1409	0.059617	134	0.559701	1087	0.312787	0.000007	683	0.306003	0.079865	687	0.320233	45.173716	1087	0.312787	0.232000	0.227721	
1332	0.279279	1406	0.057610	116	0.525862	1146	0.286213	0.000007	616	0.290584	0.079889	716	0.269553	45.173716	1146	0.286213	0.210500	0.227714	
1357	0.299926	1379	0.063814	147	0.510204	1117	0.282005	0.000007	655	0.294656	0.079907	702	0.304843	45.173716	1117	0.282005	0.221250	0.227711	
1359	0.273731	1383	0.075922	156	0.410256	1102	0.311252	0.000007	697	0.332855	0.080061	662	0.211480	45.173716	1102	0.311252	0.221000	0.227708	
1352	0.301775	1406	0.076102	138	0.405797	1104	0.276268	0.000007	695	0.292086	0.079889	657	0.312024	45.173716	1104	0.276268	0.219000	0.227705	
1425	0.301754	1376	0.079215	115	0.478261	1084	0.289668	0.000007	698	0.323782	0.079950	727	0.280605	45.173716	1084	0.289668	0.227000	0.227705	
1341	0.298285	1443	0.063756	140	0.471429	1076	0.303903	0.000007	688	0.331395	0.080179	653	0.263400	45.173716	1076	0.303903	0.221250	0.227702	
1327	0.230595	1363	0.069699	158	0.386076	1152	0.301215	0.000007	672	0.325893	0.080415	655	0.132824	45.173716	1152	0.301215	0.202250	0.227692	
1274	0.231554	1402	0.054922	146	0.335616	1178	0.286078	0.000007	707	0.318246	0.062216	567	0.123457	45.173716	1178	0.286078	0.189500	0.227676	
1405	0.241993	1415	0.065724	149	0.342282	1031	0.341416	0.000007	719	0.287900	0.062215	686	0.193878	45.173716	1031	0.341416	0.209000	0.227668	
1393	0.318019	1334	0.067466	121	0.438017	1152	0.328125	0.000007	734	0.290191	0.046759	659	0.349014	45.173716	1152	0.328125	0.241000	0.227674	
1296	0.280093	1432	0.071927	146	0.445205	1126	0.307282	0.000007	651	0.310292	0.079251	645	0.249612	45.173716	1126	0.307282	0.219250	0.227670	
1371	0.331145	1412	0.070822	112	0.482143	1105	0.314027	0.000007	678	0.325959	0.079289	693	0.336219	45.173716	1105	0.314027	0.238750	0.227675	
1424	0.311096	1305	0.061303	155	0.574194	1116	0.326165	0.000007	748	0.276738	0.079360	676	0.349112	45.173716	1116	0.326165	0.244000	0.227682	
1426	0.308555	1368	0.062865	137	0.489051	1069	0.298410	0.000007	717	0.322176	0.079566	709	0.294781	45.173716	1069	0.298410	0.228000	0.227682	
1356	0.306047	1413	0.054494	151	0.437086	1080	0.325926	0.000007	661	0.349470	0.079564	695	0.264748	45.173716	1080	0.325926	0.227500	0.227682	
1427	0.374912	1361	0.059515	140	0.471429	1072	0.319030	0.000007	722	0.319945	0.079514	705	0.431206	45.173716	1072	0.319030	0.256000	0.227693	
1410	0.259574	1344	0.096726	145	0.482759	1101	0.299728	0.000007	672	0.290179	0.123374	738	0.231707	45.173716	1101	0.299728	0.224000	0.227692	
1290	0.334109	1404	0.073362	150	0.466667	1156	0.345156	0.000007	632	0.335443	0.080111	658	0.332827	45.173716	1156	0.345156	0.250750	0.227701	
1398	0.326180	1337	0.065071	162	0.432099	1103	0.284678	0.000007	697	0.299857	0.080155	701	0.352354	45.173716	1103	0.284678	0.231750	0.227703	
1313	0.331302	1377	0.065359	139	0.539568	1171	0.313407	0.000007	646	0.303406	0.080223	667	0.358321	45.173716	1171	0.313407	0.241750	0.227708	
1334	0.322339	1432	0.065642	155	0.470968	1079	0.357739	0.000007	640	0.350000	0.080280	694	0.296830	45.173716	1079	0.357739	0.245750	0.227716	
1326	0.284314	1401	0.084939	138	0.347826	1135	0.334802	0.000007	674	0.301187	0.080243	652	0.266871	45.173716	1135	0.334802	0.231000	0.227717	
1395	0.333333	1329	0.069225	139	0.503597	1137	0.328056	0.000007	763	0.307995	0.080246	632	0.363924	45.173716	1137	0.328056	0.250000	0.227726	
1368	0.315058	1405	0.066192	110	0.509091	1117	0.319606	0.000007	675	0.327407	0.080333	693	0.303030	45.173716	1117	0.319606	0.234250	0.227729	
1417	0.283698	1366	0.062225	136	0.455882	1081	0.296022	0.000007	717	0.308229	0.080380	700	0.258571	45.173716	1081	0.296022	0.217250	0.227724	
1380	0.323188	1413	0.060863	139	0.453237	1068	0.304307	0.000007	712	0.285112	0.080115	668	0.363772	45.173716	1068	0.304307	0.230000	0.227725	
1394	0.296270	1382	0.057887	131	0.473282	1093	0.355901	0.000007	696	0.274425	0.080221	698	0.318052	45.173716	1093	0.355901	0.236000	0.227729	
1388	0.311239	1378	0.070392	119	0.361345	1115	0.325561	0.000007	708	0.313559	0.080387	680	0.308824	45.173716	1115	0.325561	0.233750	0.227731	
1354	0.282127	1403	0.087669	129	0.581395	1114	0.300718	0.000007	709	0.304654	0.080436	645	0.257364	45.173716	1114	0.300718	0.228750	0.227731	
1308	0.291284	1399	0.079342	156	0.500000	1137	0.294635	0.000007	677	0.330871	0.080443	631	0.248811	45.173716	1137	0.294635	0.226250	0.227731	
1363	0.277329	1391	0.071172	148	0.344595	1098	0.342441	0.000007	666	0.315315	0.080477	697	0.241033	45.173716	1098	0.342441	0.226000	0.227730	
1362	0.260646	1398	0.060801	140	0.400000	1100	0.325455	0.000007	677	0.268833	0.080461	685	0.252555	45.173716	1100	0.325455	0.213500	0.227724	
1377	0.329702	1356	0.077434	132	0.454545	1135	0.332159	0.000007	718	0.334262	0.080438	659	0.324734	45.173716	1135	0.332159	0.249000	0.227733	
1389	0.315335	1336	0.067365	158	0.468354	1117	0.312444	0.000007	703	0.300142	0.080498	686	0.330904	45.173716	1117	0.312444	0.237750	0.227737	
1395	0.293190	1404	0.079772	144	0.375000	1057	0.312204	0.000007	690	0.308696	0.080577	705	0.278014	45.173716	1057	0.312204	0.226250	0.227736	
1344	0.290179	1398	0.067954	133	0.406015	1125	0.314667	0.000007	660	0.324242	0.080561	684	0.257310	45.173716	1125	0.314667	0.223250	0.227735	
1382	0.293777	1369	0.069394	136	0.463235	1113	0.327942	0.000007	673	0.291233	0.080514	709	0.296192	45.173716	1113	0.327942	0.232250	0.227736	
1375	0.317091	1350	0.057037	156	0.429487	1119	0.317248	0.000007	673	0.271917	0.080415	702	0.360399	45.173716	1119	0.317248	0.233750	0.227739	
1399	0.295926	1381	0.070239	131	0.503817	1089	0.298439	0.000007	734	0.282016	0.080626	665	0.311278	45.173716	1089	0.298439	0.225500	0.227738	
1388	0.296110	1370	0.076642	136	0.419118	1106	0.330922	0.000007	727	0.305365	0.080696	661	0.285930	45.173716	1106	0.330922	0.234750	0.227741	
1389	0.316055	1365	0.062271	138	0.572464	1108	0.323105	0.000007	694	0.317003	0.080554	695	0.315108	45.173716	1108	0.323105	0.240250	0.227746	
1392	0.344828	1419	0.066244	115	0.452174	1074	0.307263	0.000007	705	0.307801	0.080564	687	0.382824	45.173716	1074	0.307263	0.239000	0.227750	
1407	0.333333	1371	0.064187	151	0.377483	1071	0.321195	0.000007	682	0.282991	0.080595	725	0.380690	45.173716	1071	0.321195	0.239500	0.227755	
1372	0.338921	1428	0.071429	126	0.468254	1074	0.307263	0.000007	722	0.307479	0.080500	650	0.373846	45.173716	1074	0.307263	0.239000	0.227760	
1393	0.256281	1378	0.087808	118	0.508475	1111	0.344734	0.000007	659	0.327769	0.080160	734	0.192098	45.173716	1111	0.344734	0.230250	0.227761	
1372	0.420554	1341	0.057420	126	0.523810	1161	0.324720	0.000007	658	0.328267	0.051111	714	0.505602	45.173716	1161	0.324720	0.274250	0.227779	
1376	0.321221	1355	0.070111	154	0.324675	1115	0.363229	0.000007	713	0.293128	0.078915	663	0.351433	45.173716	1115	0.363229	0.248000	0.227787	
1381	0.290369	1397	0.070150	147	0.442177	1075	0.364651	0.000007	695	0.330935	0.080198	686	0.249271	45.173716	1075	0.364651	0.239000	0.227792	
1367	0.263350	1454	0.072902	136	0.338235	1043	0.330777	0.000007	647	0.326121	0.080317	720	0.206944	45.173716	1043	0.330777	0.214250	0.227786	
1359	0.290655	1385	0.062094	128	0.304688	1128	0.335993	0.000007	688	0.332849	0.080364	671	0.247392	45.173716	1128	0.335993	0.224750	0.227785	
1341	0.308725	1367	0.068032	148	0.472973	1144	0.350524	0.000007	702	0.316239	0.080441	639	0.300469	45.173716	1144	0.350524	0.244500	0.227792	
1363	0.324285	1387	0.066330	150	0.440000	1100	0.290909	0.000007	662	0.341390	0.080437	701	0.308131	45.173716	1100	0.290909	0.230000	0.227793	
