Options:
Model:                           Independent Contrasts
Tree File Name:                  cs_og.trees
Data File Name:                  cs_vr_og.txt
Log File Name:                   cs_vr_og.txt.log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1415656694
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   4000
Iterations:                      10000000
Burn in:                         6000000
MCMC ML Start:                   False
Schedule File:                   cs_vr_og.txt.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                            Not in use
Delta:                            Not in use
Lambda:                           Not in use
OU:                               Not in use
Using VarRates:                  True
Tags:	1
	ants	181	Leptanilla_sp. Leptanilla_GRE01 Leptanilla_RSA01 Onychomyrmex_hedleyi Prionopelta_sp.2 Prionopelta_MAD01 Amblyopone_mutica Amblyopone_pallipes Mystrium_rogeri Mystrium_mysticum Probolomyrmex_tani Probolomyrmex_sp. Proceratium_sp.1 Proceratium_stictum Platythyrea_punctata Platythyrea_mocquerysi Simopelta_cf_pergandei Dinoponera_gigantea Thaumatomyrmex_atrox Hypoponera_sakalava Hypoponera_inexorata Hypoponera_opacior Centromyrmex_feae Centromyrmex_sellaris Plectroctena_ugandensis Diacamma_sp. Pachycondyla_stigma Myopias_lobosa Pachycondyla_sikorae Leptogenys_diminuta Leptogenys_sp. Odontoponera_transversa Odontomachus_coquereli Odontomachus_clarus Cerapachys_Yunodorylus_sexspinus Aenictus_sp.2 Aenictus_eugenii Aenictus_sp.1 Aenictus_ceylonicus Dorylus_laevigatus Dorylus_helvolus Dorylus_wilverthi Dorylus_mayri Cerapachys_augustae Cerapachys_larvatus Labidus_spininodis Neivamyrmex_nigrescens Nomamyrmex_esenbecki Eciton_vagans Eciton_hamatum Nothomyrmecia_macrops Myrmecia_fulviculis Myrmecia_pyriformis Pseudomyrmex_gracilis Pseudomyrmex_apache Aneuretus_simoni Dolichoderus_scabridus Dolichoderus_imitator Technomyrmex_difficilis Technomyrmex_MAD05 Technomyrmex_albipes Tapinoma_opacum Tapinoma_sessile Forelius_sp. Dorymyrmex_bicolor Dorymyrmex_elegans Linepithema_keiteli Linepithema_humile Myrmelachista_sp. Brachymyrmex_depilis Brachymyrmex_sp. Paratrechina_sp. Paratrechina_hystrix Prenolepis_imparis Prenolepis_albimaculata Myrmoteras_williamsi Myrmoteras_iriodum Opisthopsis_sp. Camponotus_conithorax Camponotus_BCA01 Polyrhachis_Cyrto01 Polyrhachis_c.f._vindex Polyrhachis_Hagio01 Camponotus_maritimus Camponotus_hyatti Camponotus_ocreatus Anoplolepis_gracillipes Plagiolepis_sp. Acropyga_epedana Acropyga_acutiventris Myrmecocystus_mexicanus Lasius_alienus Myrmecocystus_flaviceps Lasius_californicus Melophorus_sp. Oecophylla_smaragdina Cataglyphis_ibericus Proformica_nasuta Polyergus_briviceps Formica_wheeleri Formica_moki Heteroponera_microps Heteroponera_panamensis Ectatomma_opaciventre Ectatomma_quadridens Rhytidoponera_chalybaea Rhytidoponera_metallica Gnamptogenys_sp. Gnamptogenys_striatula Typhlomyrmex_rogenhoferi Pogonomyrmex_maricopa Pogonomyrmex_subdentatus Myrmica_incompleta Myrmica_striolagaster Myrmica_tahoensis Aphaenogaster_albisetosa Messor_julianus Messor_andrei Aphaenogaster_swammerdami Messor_denticornis Aphaenogaster_texana Aphaenogaster_occidentalis Monomorium_ergatogyna Myrmicaria_exigua Myrmicaria_brunnea Megalomyrmex_latreillei Solenopsis_molesta Solenopsis_invicta Solenopsis_xyloni Pheidole_rhea Pheidole_hyatti Pheidole_clydei Cephalotes_unimaculatus Procryptocerus_scabriusculus Procryptocerus_batesi Basiceros_manni Eurhopalothrix_sp. Eurhopalothrix_bolaui Strumigenys_dicomas Pyramica_hoplites Pyramica_pulchella Strumigenys_sp. Wasmannia_sp. Myrmicocrypta_cf_infuscata Apterostigma_sp. Apterostigma_auriculatum Orectognathus_versicolor Daceton_armigerum Cyphomyrmex_sp. Trachymyrmex_jamaicensis Sericomyrmex_sp. Atta_sp. Trachymyrmex_arizonensis Acromyrmex_versicolor Myrmecina_graminicola Temnothorax_tricarinatus Temnothorax_rugatulus Leptothorax_muscorum_complex Leptothorax_sp. Xenomyrmex_floridanus Cardiocondyla_mauritanica Cardiocondyla_emeryi Terataner_sp. Tetramorium_validiusculum Tetramorium_hispidum Tetramorium_caespitum Dilobocondyla_sp. Eutetramorium_sp. Proatta_butteli Lophomyrmex_striatulus Ocymyrmex_picardi Monomorium_destructor Pristomyrmex_sp. Cataulacus_sp. Cataulacus_MAD02 Nesomyrmex_echinatinodis Metapone_madagascarica Crematogaster_navajoa Crematogaster_emeryana Pheidologeton_sp. Carebara_sp. 
Save Model:                      cs_vr_mods.txt
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -0.00 0.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        AncState-1 - uniform -100.00 100.00 
Node reconstruction / fossilisation:
	MRCA ants ants
Tree Information
     Trees:                      1
     Taxa:                       182
     Sites:                      1
Iteration	Lh	Harmonic Mean	Tree No	Alpha 1	Sigma^2 1	ants Alpha	No RJ Local Branch	No RJ Local Node	
8628000	-400.007755	-420.693902	1	0.000000745020	0.016752986862	4.571157	21	9	
8632000	-380.855473	-420.692381	1	-0.000000717824	0.015354365867	4.200269	27	15	
8636000	-389.573311	-420.690863	1	-0.000000692797	0.016215465429	4.263447	25	10	
8640000	-390.396240	-420.689346	1	0.000000046780	0.012972654431	4.481299	16	11	
8644000	-393.970074	-420.687832	1	-0.000000840632	0.016755423878	4.793340	21	11	
8648000	-394.174633	-420.686321	1	-0.000000513702	0.014395151136	4.669351	16	7	
8652000	-387.228442	-420.684811	1	0.000000802895	0.011451200852	4.793980	21	10	
8656000	-391.926479	-420.683304	1	-0.000000082356	0.010807488722	4.895853	18	14	
8660000	-393.930354	-420.681799	1	-0.000000708353	0.013129211247	4.650053	18	16	
8664000	-408.329883	-420.680296	1	0.000000085344	0.011536973040	4.575959	17	10	
8668000	-391.272402	-420.678796	1	-0.000000428844	0.005112358842	4.603856	19	10	
8672000	-389.978150	-420.677298	1	0.000000332614	0.003951255500	4.660247	16	12	
8676000	-391.124802	-420.675802	1	-0.000000776055	0.007598538558	4.605132	18	15	
8680000	-391.892733	-420.674308	1	-0.000000886912	0.009994728623	4.331063	18	9	
8684000	-400.449051	-420.672817	1	-0.000000367715	0.006932680561	4.770699	24	12	
8688000	-395.170871	-420.671328	1	0.000000956368	0.016262056459	4.770654	18	12	
8692000	-390.648344	-420.669841	1	-0.000000695535	0.012146244230	4.501375	16	13	
8696000	-397.470886	-420.668356	1	-0.000000821186	0.015286944023	4.484747	22	14	
8700000	-384.134203	-420.666873	1	-0.000000385478	0.012263373234	4.509206	19	20	
8704000	-380.996985	-420.665393	1	0.000000667843	0.012223446004	4.244836	18	14	
8708000	-392.791791	-420.663915	1	-0.000000762742	0.009076786037	4.206098	23	17	
8712000	-391.144337	-420.662439	1	0.000000893835	0.012838223098	4.595792	17	12	
8716000	-379.283867	-420.660965	1	-0.000000772153	0.005616374367	4.535551	22	14	
8720000	-368.903525	-420.659493	1	0.000000301093	0.010887411460	4.700170	30	12	
8724000	-383.525021	-420.658024	1	-0.000000303870	0.013318067370	4.625756	20	13	
8728000	-397.222084	-420.656556	1	0.000000769592	0.019212139959	4.405017	20	11	
8732000	-388.877585	-420.655091	1	0.000000882218	0.014049919330	4.832567	17	13	
8736000	-393.360187	-420.653628	1	-0.000000649291	0.015982651495	4.777599	14	14	
8740000	-400.623031	-420.652167	1	-0.000000383271	0.031667390842	4.815204	12	13	
8744000	-408.533667	-420.650708	1	0.000000230814	0.033979992224	4.798149	18	12	
8748000	-394.450471	-420.649252	1	-0.000000164189	0.031832055095	4.715337	15	14	
8752000	-405.556142	-420.647797	1	0.000000622284	0.020643848256	4.657973	17	12	
8756000	-395.552994	-420.646345	1	0.000000052100	0.022372054909	4.516926	19	12	
8760000	-393.084021	-420.644894	1	0.000000119043	0.024733954181	4.572557	24	10	
8764000	-387.310676	-420.643446	1	-0.000000861445	0.013585151384	4.523831	16	17	
8768000	-378.560203	-420.642000	1	0.000000368436	0.014276335787	4.549999	16	12	
8772000	-384.233531	-420.640556	1	0.000000608916	0.015657941515	4.535847	19	16	
8776000	-381.825640	-420.639114	1	0.000000803002	0.015602624456	4.607497	19	17	
8780000	-384.210776	-420.637674	1	0.000000053680	0.016197893271	4.745586	14	12	
8784000	-373.694507	-420.636236	1	0.000000540733	0.013297131710	4.598182	26	20	
8788000	-385.206738	-420.634801	1	-0.000000077607	0.013413508828	4.580280	21	13	
8792000	-401.988919	-420.633367	1	-0.000000006329	0.017514164883	4.774423	24	13	
8796000	-403.341565	-420.631935	1	-0.000000745010	0.018440774602	4.674931	20	10	
8800000	-402.293262	-420.630506	1	-0.000000242182	0.013269368140	4.600170	22	10	
8804000	-396.906120	-420.629078	1	0.000000367410	0.012490467897	4.643011	19	11	
8808000	-392.777361	-420.627653	1	0.000000802195	0.015209201060	4.782254	20	13	
8812000	-382.786915	-420.626229	1	0.000000410366	0.014335091971	4.656908	19	10	
8816000	-380.925803	-420.624808	1	0.000000564901	0.012756651641	4.967312	29	10	
8820000	-383.084912	-420.623388	1	0.000000338047	0.011812693688	4.702839	24	12	
8824000	-383.370250	-420.621971	1	-0.000000305869	0.008535746066	4.922207	23	13	
8828000	-388.590837	-420.620555	1	-0.000000979704	0.009671712871	4.866676	18	14	
8832000	-391.126325	-420.619142	1	0.000000710688	0.010625346410	4.596100	18	15	
8836000	-389.237783	-420.617731	1	0.000000472866	0.007146409592	4.411807	19	13	
8840000	-393.420197	-420.616321	1	0.000000145668	0.012757497815	4.651534	23	11	
8844000	-392.221130	-420.614914	1	-0.000000017521	0.005319572173	4.316104	20	11	
8848000	-390.677546	-420.613508	1	-0.000000071782	0.007919344314	4.861134	24	16	
8852000	-387.045319	-420.612105	1	0.000000826169	0.008532926996	4.429767	19	14	
8856000	-389.172507	-420.610703	1	0.000000293323	0.008871504031	4.716762	16	14	
8860000	-392.618108	-420.609304	1	0.000000206529	0.006870004551	4.352671	23	15	
8864000	-400.900882	-420.607906	1	-0.000000036345	0.011505715603	4.630613	15	13	
8868000	-388.391201	-420.606510	1	0.000000381070	0.009332533418	4.203156	16	16	
8872000	-400.735100	-420.605117	1	-0.000000994181	0.009072977200	4.518251	16	12	
8876000	-384.160725	-420.603725	1	0.000000652808	0.009852113778	4.483887	19	14	
8880000	-403.800913	-420.602335	1	-0.000000143606	0.016289315061	4.525926	20	12	
8884000	-414.095936	-420.600949	1	0.000000564035	0.023497920027	4.770598	15	6	
8888000	-397.408128	-420.599563	1	0.000000845793	0.020742698808	4.741251	19	7	
8892000	-389.669868	-420.598179	1	-0.000000634480	0.015100448222	4.811252	19	15	
8896000	-407.316736	-420.596797	1	-0.000000198172	0.031098378732	4.864648	14	9	
8900000	-402.461128	-420.595416	1	0.000000379002	0.026642045966	4.714062	18	11	
8904000	-391.303244	-420.594038	1	0.000000173497	0.017438061628	4.578004	19	17	
8908000	-391.960463	-420.592662	1	-0.000000811190	0.024925058289	4.663348	16	15	
8912000	-393.595823	-420.591287	1	0.000000714701	0.024333101270	4.591895	16	11	
8916000	-397.049056	-420.589914	1	-0.000000658726	0.016350797579	4.657972	21	13	
8920000	-395.447029	-420.588544	1	-0.000000398382	0.026675919453	4.255251	19	10	
8924000	-400.218789	-420.587175	1	0.000000606141	0.019409932716	4.635692	13	12	
8928000	-407.221091	-420.585808	1	-0.000000548842	0.021143811695	4.642969	9	12	
8932000	-385.285619	-420.584442	1	-0.000000955879	0.014305236766	4.722543	18	12	
8936000	-393.319429	-420.583079	1	0.000000748772	0.016255614774	4.890446	14	14	
8940000	-394.662177	-420.581718	1	0.000000418084	0.012714032816	4.557271	17	16	
8944000	-397.293880	-420.580358	1	0.000000336897	0.014707146435	4.606034	21	14	
8948000	-385.805607	-420.579000	1	-0.000000747554	0.009056786352	4.527477	30	11	
8952000	-386.521173	-420.577644	1	-0.000000413167	0.011615517291	4.530935	19	15	
8956000	-398.123394	-420.576290	1	0.000000422895	0.012921597602	4.628878	14	14	
8960000	-396.127440	-420.574938	1	0.000000374749	0.010734456382	4.598650	8	13	
8964000	-393.718584	-420.573588	1	-0.000000982037	0.009922776039	4.840572	14	12	
8968000	-400.190485	-420.572239	1	-0.000000412381	0.010939408278	4.379411	16	13	
8972000	-387.102584	-420.570892	1	-0.000000165169	0.011205663825	4.750875	15	13	
8976000	-384.282917	-420.569547	1	0.000000428190	0.010541785729	4.935244	17	15	
8980000	-395.889299	-420.568204	1	0.000000041953	0.016320241783	4.612210	16	11	
8984000	-387.696326	-420.566863	1	0.000000782643	0.013758033489	4.416474	16	13	
8988000	-388.397928	-420.565523	1	-0.000000725706	0.013110777128	4.586354	24	14	
8992000	-382.287203	-420.564185	1	-0.000000264165	0.015569868619	4.638692	14	18	
8996000	-385.010176	-420.562849	1	-0.000000783629	0.018442281954	4.622582	14	19	
9000000	-391.541318	-420.561515	1	-0.000000371085	0.015014782684	4.759985	13	14	
9004000	-387.793222	-420.560183	1	0.000000957240	0.016898045470	4.593422	14	14	
9008000	-380.090936	-420.558852	1	-0.000000164195	0.011241523615	4.694423	26	21	
9012000	-395.426832	-420.557523	1	0.000000620614	0.017681348126	4.773769	17	16	
9016000	-390.222475	-420.556196	1	0.000000684954	0.021036698155	4.803125	10	14	
9020000	-398.454527	-420.554870	1	0.000000107685	0.019873941147	4.794856	12	16	
9024000	-406.399704	-420.553547	1	0.000000499789	0.020760178955	4.777487	17	11	
9028000	-393.686911	-420.552225	1	-0.000000874567	0.018369042535	4.771049	13	12	
9032000	-387.287730	-420.550905	1	0.000000607134	0.019214202273	4.754381	10	15	
9036000	-388.135507	-420.549586	1	-0.000000942213	0.025360976437	4.231689	15	11	
9040000	-382.044244	-420.548270	1	0.000000052556	0.015163387320	4.721860	16	15	
9044000	-397.627604	-420.546955	1	0.000000953131	0.027804536296	4.783562	17	9	
9048000	-393.650241	-420.545642	1	0.000000455598	0.021805155204	4.668867	18	14	
9052000	-393.261442	-420.544330	1	0.000000667125	0.029717728636	4.751994	15	16	
9056000	-396.812834	-420.543020	1	-0.000000570328	0.024442442065	4.730584	16	12	
9060000	-382.371972	-420.541712	1	-0.000000306574	0.033385667230	4.865048	24	9	
9064000	-395.097236	-420.540406	1	0.000000948824	0.046667010632	4.969177	20	10	
9068000	-384.104254	-420.539101	1	-0.000000841510	0.038113771608	4.982086	18	11	
9072000	-388.558602	-420.537798	1	0.000000818557	0.029367106721	4.929454	17	15	
9076000	-394.022219	-420.536497	1	0.000000262337	0.029561213803	4.686260	21	13	
9080000	-390.375907	-420.535198	1	0.000000981400	0.026497327163	4.477212	20	17	
9084000	-392.068172	-420.533900	1	-0.000000718134	0.022050467892	4.479896	19	11	
9088000	-379.408744	-420.532604	1	0.000000778762	0.013861805044	4.308060	19	14	
9092000	-398.290293	-420.531309	1	-0.000000893821	0.026125631738	4.756610	13	12	
9096000	-386.571879	-420.530016	1	0.000000811842	0.027983535185	4.803095	18	12	
9100000	-385.262466	-420.528725	1	0.000000702622	0.021866960375	4.930511	23	8	
9104000	-380.662565	-420.527436	1	-0.000000194145	0.015200850307	4.890177	25	14	
9108000	-399.639441	-420.526148	1	-0.000000723090	0.020727935207	4.475386	13	13	
9112000	-395.512691	-420.524862	1	-0.000000751176	0.019792130501	4.796831	10	18	
9116000	-405.639897	-420.523577	1	-0.000000281904	0.040745478858	4.935628	10	12	
9120000	-390.739645	-420.522294	1	0.000000719185	0.060788344006	5.113923	18	15	
9124000	-397.859324	-420.521013	1	0.000000732367	0.055035734707	4.304860	17	11	
9128000	-401.935009	-420.519733	1	0.000000157315	0.052619180915	4.911090	19	8	
9132000	-411.114028	-420.518456	1	0.000000968310	0.080560547672	5.264813	13	7	
9136000	-410.371715	-420.517179	1	0.000000501181	0.086867959584	5.212540	15	9	
9140000	-411.561894	-420.515905	1	0.000000280205	0.055959711858	5.432800	21	12	
9144000	-390.813366	-420.514632	1	0.000000167856	0.081491335104	5.037405	15	14	
9148000	-407.163214	-420.513360	1	0.000000183015	0.076433712975	5.151844	17	10	
9152000	-402.525258	-420.512090	1	-0.000000267046	0.071877786128	5.382312	18	10	
9156000	-415.190420	-420.510828	1	0.000000926491	0.075341682959	5.417133	19	11	
9160000	-407.009821	-420.509562	1	0.000000086019	0.086478140239	5.327662	20	12	
9164000	-401.853158	-420.508297	1	-0.000000747191	0.085308416891	4.616694	23	9	
9168000	-404.466618	-420.507033	1	0.000000420362	0.069112941481	5.349716	16	9	
9172000	-384.375295	-420.505771	1	-0.000000435653	0.043062014795	5.101550	25	12	
9176000	-393.158161	-420.504511	1	0.000000996998	0.055904083816	4.895085	21	10	
9180000	-398.425540	-420.503253	1	0.000000777982	0.080013181835	5.257770	16	8	
9184000	-402.576710	-420.501995	1	0.000000488452	0.058787001620	4.968850	22	10	
9188000	-393.287015	-420.500740	1	0.000000762771	0.058713331209	5.084442	18	13	
9192000	-400.865262	-420.499486	1	-0.000000071363	0.066770881426	5.226594	19	8	
9196000	-385.972661	-420.498234	1	-0.000000729236	0.055540798604	5.039212	24	13	
9200000	-409.461218	-420.496983	1	-0.000000042787	0.112868408414	5.362486	23	7	
9204000	-412.280054	-420.495734	1	0.000000689113	0.087244658153	5.457315	23	12	
9208000	-408.094148	-420.494486	1	-0.000000829589	0.076618316495	4.696806	18	9	
9212000	-390.126594	-420.493240	1	0.000000620963	0.052429148611	4.916321	23	11	
9216000	-398.927920	-420.491996	1	-0.000000654402	0.060512665256	5.052710	16	12	
9220000	-403.962481	-420.490753	1	0.000000794988	0.047833177299	4.904510	19	17	
9224000	-402.479841	-420.489511	1	0.000000832602	0.073433885111	4.747246	22	9	
9228000	-403.989769	-420.488271	1	0.000000056788	0.077609087347	5.016862	21	10	
9232000	-393.666700	-420.487033	1	-0.000000672913	0.051229797308	4.933938	26	12	
9236000	-408.889793	-420.485796	1	-0.000000278457	0.061657535697	5.253426	26	13	
9240000	-398.315284	-420.484561	1	0.000000329276	0.071495536608	5.083456	20	19	
9244000	-402.787435	-420.483327	1	-0.000000333759	0.085951118865	5.275963	18	10	
9248000	-402.621267	-420.482095	1	0.000000660255	0.059785388709	5.219106	18	13	
9252000	-398.841910	-420.480864	1	-0.000000641562	0.057493242094	5.080404	22	8	
9256000	-414.414328	-420.479638	1	0.000000693175	0.086996049775	5.135477	15	14	
9260000	-410.391405	-420.478410	1	0.000000956888	0.082213894873	5.202721	15	9	
9264000	-400.035703	-420.477184	1	0.000000296242	0.055470251627	5.137263	18	10	
9268000	-402.626176	-420.475959	1	-0.000000757795	0.084157290602	5.284205	21	13	
9272000	-396.189918	-420.474736	1	0.000000946552	0.077776966425	4.905686	24	13	
9276000	-411.789379	-420.473514	1	-0.000000009539	0.068668592334	4.947426	16	9	
9280000	-406.179590	-420.472294	1	-0.000000778670	0.062561659458	5.407577	17	11	
9284000	-396.359160	-420.471075	1	0.000000728310	0.057608382121	5.023099	17	8	
9288000	-393.583502	-420.469858	1	0.000000857470	0.047235883031	5.053673	20	12	
9292000	-400.703348	-420.468642	1	0.000000510573	0.059087894095	5.050721	20	12	
9296000	-406.909225	-420.467428	1	-0.000000527979	0.050647999356	5.004532	14	12	
9300000	-401.465703	-420.466215	1	0.000000281475	0.040796172040	4.985097	20	14	
9304000	-399.708491	-420.465003	1	-0.000000374421	0.032204005923	4.772744	23	16	
9308000	-393.332959	-420.463793	1	0.000000412823	0.044709804377	4.688068	19	13	
9312000	-395.915500	-420.462585	1	0.000000667332	0.041594153957	4.865345	24	10	
9316000	-405.721279	-420.461378	1	-0.000000400826	0.062096603332	5.079989	21	12	
9320000	-402.352774	-420.460172	1	0.000000303672	0.062796104998	5.365982	21	12	
9324000	-401.269025	-420.458968	1	-0.000000676718	0.061094250718	5.209463	20	15	
9328000	-406.598519	-420.457766	1	0.000000158603	0.066593463160	5.019743	11	16	
9332000	-407.518369	-420.456565	1	-0.000000710998	0.071119557976	4.992594	19	14	
9336000	-428.179065	-421.766775	1	0.000000581701	0.106025212013	4.940183	14	5	
9340000	-411.053786	-421.765577	1	0.000000096914	0.068373410702	5.359814	20	6	
9344000	-400.627420	-421.764380	1	-0.000000315534	0.072177899144	5.181593	21	8	
9348000	-399.877306	-421.763185	1	0.000000709036	0.061937970117	5.123029	16	13	
9352000	-399.798715	-421.761991	1	-0.000000804661	0.057656469650	5.215471	14	10	
9356000	-393.602175	-421.760798	1	-0.000000884559	0.070902975312	4.864127	22	9	
9360000	-393.925383	-421.759607	1	-0.000000188242	0.097472602778	5.128427	19	11	
9364000	-410.723293	-421.758417	1	0.000000048850	0.113971081565	5.345404	15	7	
9368000	-411.800913	-421.757229	1	-0.000000194504	0.061135514231	5.318593	18	10	
9372000	-410.884914	-421.756042	1	0.000000798262	0.079643831408	5.190869	14	9	
9376000	-410.841159	-421.754856	1	-0.000000631065	0.075195447736	5.495663	16	10	
9380000	-412.971249	-421.753673	1	0.000000440014	0.068394201609	4.978675	18	9	
9384000	-405.960307	-421.752490	1	-0.000000942898	0.054049206805	5.143883	16	12	
9388000	-407.212489	-421.751308	1	-0.000000954567	0.055017428529	5.316462	15	16	
9392000	-406.776762	-421.750129	1	0.000000169135	0.094407156454	4.994406	15	13	
9396000	-404.621447	-421.748950	1	0.000000096089	0.073887510443	5.486093	11	11	
9400000	-401.703281	-421.747773	1	-0.000000183975	0.060978593028	4.905182	19	19	
9404000	-387.537773	-421.746597	1	0.000000499163	0.062994058673	4.851976	19	11	
9408000	-397.228005	-421.745423	1	0.000000172025	0.068904589728	5.575094	16	11	
9412000	-398.391156	-421.744250	1	0.000000884059	0.082207592698	5.293095	12	14	
9416000	-398.226647	-421.743078	1	0.000000622479	0.074134221548	5.190348	20	11	
9420000	-413.505226	-421.741908	1	-0.000000237462	0.102529475004	5.360888	19	9	
9424000	-401.150062	-421.740739	1	0.000000487540	0.096958604084	5.293574	14	11	
9428000	-394.654645	-421.739572	1	-0.000000927122	0.041419073675	5.075951	25	15	
9432000	-404.111442	-421.738405	1	0.000000710311	0.060342437363	5.370158	14	19	
9436000	-404.451894	-421.737241	1	0.000000707715	0.067052016454	5.227924	13	14	
9440000	-416.338976	-421.736082	1	0.000000764769	0.104033426964	5.299190	23	11	
9444000	-405.392496	-421.734920	1	0.000000452965	0.158746702338	5.190492	16	13	
9448000	-415.116868	-421.733761	1	-0.000000807885	0.176111189784	5.031195	14	10	
9452000	-409.236844	-421.732602	1	-0.000000609507	0.084595467157	5.530927	13	11	
9456000	-410.133386	-421.731444	1	-0.000000877810	0.068199336549	5.080371	19	13	
9460000	-397.565601	-421.730287	1	0.000000514981	0.073639748501	5.304391	24	10	
9464000	-406.672189	-421.729131	1	0.000000943450	0.075263385629	5.397766	19	15	
9468000	-413.192811	-421.727978	1	0.000000080618	0.066606963635	5.545922	14	8	
9472000	-412.136996	-421.726825	1	0.000000840175	0.062683339629	5.104503	14	11	
9476000	-416.380959	-421.725679	1	-0.000000360977	0.068265213530	4.988974	16	8	
9480000	-420.511447	-421.724871	1	0.000000528177	0.105837832048	4.868808	14	9	
9484000	-407.335399	-421.723722	1	0.000000245206	0.051045507190	4.846563	12	12	
9488000	-404.337090	-421.722574	1	-0.000000081602	0.046000537707	4.863965	20	12	
9492000	-409.062141	-421.721428	1	0.000000037264	0.046139109677	4.204677	15	12	
9496000	-407.909234	-421.720283	1	-0.000000585479	0.080216455337	5.547692	15	9	
9500000	-388.802915	-421.719140	1	0.000000799044	0.063814105821	5.045691	18	12	
9504000	-411.079859	-421.717998	1	0.000000607598	0.095452731530	4.444212	16	7	
9508000	-407.966627	-421.716857	1	-0.000000256408	0.089701976099	4.751636	15	8	
9512000	-413.778165	-421.715718	1	-0.000000036582	0.117935194794	5.077423	15	8	
9516000	-408.706833	-421.714579	1	-0.000000185759	0.071196601253	5.368911	20	8	
9520000	-399.030030	-421.713442	1	0.000000246395	0.045784348362	5.278045	14	14	
9524000	-406.430361	-421.712307	1	0.000000201584	0.075439974278	5.023373	20	10	
9528000	-404.179330	-421.711172	1	0.000000922811	0.079966236748	4.938270	13	10	
9532000	-400.081868	-421.710039	1	0.000000511863	0.057623101995	5.279218	19	11	
9536000	-412.220586	-421.708907	1	0.000000880215	0.106429092484	4.923065	18	11	
9540000	-415.814260	-421.707780	1	-0.000000356915	0.082492451397	5.503649	14	10	
9544000	-416.979603	-421.706660	1	0.000000789722	0.090879081566	4.829781	21	11	
9548000	-406.860193	-421.705532	1	-0.000000672614	0.060021504298	5.264292	9	13	
9552000	-406.812502	-421.704406	1	-0.000000772595	0.070042749850	4.501849	22	14	
9556000	-405.781569	-421.703280	1	-0.000000564179	0.077738531748	5.517388	16	11	
9560000	-415.443754	-421.702158	1	-0.000000394522	0.097910511563	5.297871	14	10	
9564000	-390.999735	-421.701035	1	0.000000689588	0.062034914488	4.860980	22	11	
9568000	-401.735238	-421.699913	1	-0.000000863755	0.062266754866	5.170138	14	15	
9572000	-401.477481	-421.698793	1	0.000000605567	0.056266587831	4.923956	17	12	
9576000	-409.296868	-421.697674	1	-0.000000820862	0.053521314092	4.648686	17	12	
9580000	-403.394758	-421.696556	1	0.000000647321	0.057341542586	5.178123	22	11	
9584000	-405.389596	-421.695439	1	-0.000000911701	0.068370795496	5.046438	18	8	
9588000	-403.593047	-421.694324	1	0.000000686956	0.069387905070	5.112987	17	9	
9592000	-404.091596	-421.693209	1	-0.000000192213	0.068098492441	5.348076	16	9	
9596000	-404.233627	-421.692096	1	0.000000730956	0.096531887875	5.261619	15	9	
9600000	-409.750944	-421.690985	1	0.000000232100	0.095774460575	5.482961	17	12	
9604000	-415.230259	-421.689876	1	-0.000000977823	0.086399549296	5.551696	16	9	
9608000	-403.747181	-421.688767	1	0.000000006916	0.068656576040	5.019708	15	12	
9612000	-402.058117	-421.687659	1	0.000000568433	0.058458866305	5.367976	14	14	
9616000	-417.033112	-421.686562	1	-0.000000335697	0.064543925479	5.397424	22	15	
9620000	-398.965474	-421.685457	1	-0.000000928732	0.068935189205	5.245550	27	9	
9624000	-390.098948	-421.684353	1	0.000000956255	0.065876872368	5.052817	23	9	
9628000	-385.687105	-421.683249	1	-0.000000608184	0.087026941691	4.492127	23	13	
9632000	-386.551254	-421.682147	1	-0.000000679213	0.088390860314	4.473675	23	18	
9636000	-397.002666	-421.681047	1	-0.000000843613	0.107933074578	4.832641	21	10	
9640000	-412.187075	-421.679947	1	0.000000008262	0.079573385209	4.793722	23	12	
9644000	-398.832484	-421.678849	1	0.000000492804	0.069938781660	4.503090	19	12	
9648000	-402.125319	-421.677752	1	0.000000218167	0.079868014009	4.377362	15	14	
9652000	-396.231400	-421.676656	1	0.000000504959	0.070458140564	4.386817	20	15	
9656000	-398.042595	-421.675561	1	0.000000453293	0.086952527663	4.732227	21	10	
9660000	-399.935760	-421.674468	1	0.000000787287	0.077177702959	5.462231	16	14	
9664000	-406.290550	-421.673376	1	0.000000395565	0.091132340931	4.814690	13	11	
9668000	-413.598250	-421.672285	1	0.000000169731	0.087029389567	5.271377	15	16	
9672000	-397.815116	-421.671195	1	-0.000000357750	0.053203857006	5.307290	16	14	
9676000	-411.467555	-421.670106	1	0.000000859838	0.095235194905	4.866184	13	18	
9680000	-405.307246	-421.669019	1	0.000000424904	0.106064854521	4.601785	17	14	
9684000	-397.074308	-421.667932	1	-0.000000970266	0.110293983706	4.621489	16	15	
9688000	-409.610610	-421.666847	1	-0.000000767697	0.067388590598	4.566447	20	13	
9692000	-400.574161	-421.665763	1	0.000000512074	0.093017975661	4.935912	15	9	
